site,plot,plot_number,species,date,pd_md,year,water_potential_mpa,notes,tree,month
Pine Needle,Low,low Pine Needle,live oak,2023-09-29,pd,2023,0.3,NA,2091,9
Pine Needle,Low,low Pine Needle,live oak,2023-09-29,pd,2023,0.3,NA,2091,9
Pine Needle,Low,low Pine Needle,live oak,2023-09-29,pd,2023,0.3,leaves slightly wet,2092,9
Pine Needle,Low,low Pine Needle,live oak,2023-09-29,pd,2023,0.25,leaves slightly wet,2092,9
Pine Needle,Low,low Pine Needle,live oak,2023-09-29,pd,2023,0.25,leaves slightly wet,2092,9
Pine Needle,Low,low Pine Needle,live oak,2023-09-29,pd,2023,0.25,NA,2093,9
Pine Needle,Low,low Pine Needle,live oak,2023-09-29,pd,2023,0.3,NA,2093,9
Pine Needle,Low,low Pine Needle,live oak,2023-09-29,pd,2023,0.2,NA,2093,9
Pine Needle,Low,low Pine Needle,live oak,2023-09-29,pd,2023,0.2,NA,2093,9
LL,Ridge,B1,blue oak,2023-09-29,pd,2023,0.27,leaves slightly damp,2370,9
LL,Ridge,B1,blue oak,2023-09-29,pd,2023,0.27,leaves slightly damp,2370,9
LL,Ridge,B1,blue oak,2023-09-29,pd,2023,0.28,leaves slightly damp,2370,9
LL,Ridge,B2,blue oak,2023-09-29,pd,2023,0.989,NA,2371,9
LL,Ridge,B2,blue oak,2023-09-29,pd,2023,0.8,NA,2371,9
LL,Ridge,B2,blue oak,2023-09-29,pd,2023,0.47,NA,2371,9
LL,Ridge,B2,blue oak,2023-09-29,pd,2023,0.93,NA,2371,9
LL,Ridge,AT004,live oak,2023-09-29,pd,2023,0.59,NA,2301,9
LL,Ridge,AT004,live oak,2023-09-29,pd,2023,0.36,NA,2301,9
LL,Ridge,AT004,live oak,2023-09-29,pd,2023,0.45,NA,2301,9
LL,Ridge,AT004,live oak,2023-09-29,pd,2023,0.55,NA,2301,9
LL,Ridge,AT003,live oak,2023-09-29,pd,2023,0.39,NA,2331,9
LL,Ridge,AT003,live oak,2023-09-29,pd,2023,0.45,NA,2331,9
LL,Ridge,AT003,live oak,2023-09-29,pd,2023,0.34,NA,2331,9
LL,Hobbiton,AT002,live oak,2023-09-29,pd,2023,0.3,NA,2345,9
LL,Hobbiton,AT002,live oak,2023-09-29,pd,2023,0.39,NA,2345,9
LL,Hobbiton,AT002,live oak,2023-09-29,pd,2023,0.19,NA,2345,9
LL,Hobbiton,AT002,live oak,2023-09-29,pd,2023,0.2,NA,2345,9
LL,Hobbiton,AT002,live oak,2023-09-29,pd,2023,0.25,NA,2345,9
LL,Hobbiton,AT002,blue oak,2023-09-29,pd,2023,0.4,NA,2375,9
LL,Hobbiton,AT002,blue oak,2023-09-29,pd,2023,0.36,NA,2375,9
LL,Hobbiton,AT002,blue oak,2023-09-29,pd,2023,0.56,NA,2375,9
LL,Hobbiton,AT002,blue oak,2023-09-29,pd,2023,0.35,NA,2375,9
LL,Hobbiton,AT002,blue oak,2023-09-29,pd,2023,0.43,NA,2347,9
LL,Hobbiton,AT002,blue oak,2023-09-29,pd,2023,0.58,NA,2347,9
LL,Hobbiton,AT002,blue oak,2023-09-29,pd,2023,0.64,NA,2347,9
LL,Hobbiton,AT002,blue oak,2023-09-29,pd,2023,0.495,NA,2346,9
LL,Hobbiton,AT002,blue oak,2023-09-29,pd,2023,0.49,NA,2346,9
LL,Hobbiton,AT002,blue oak,2023-09-29,pd,2023,0.31,NA,2346,9
LL,Hobbiton,AT002,blue oak,2023-09-29,pd,2023,0.54,NA,2346,9
LL,Hobbiton,TS,blue oak,2023-09-29,pd,2023,0.6,NA,2009,9
LL,Hobbiton,TS,blue oak,2023-09-29,pd,2023,0.59,NA,2009,9
LL,Hobbiton,TS,blue oak,2023-09-29,pd,2023,0.49,NA,2009,9
LL,Hobbiton,AT002,blue oak,2023-09-29,pd,2023,0.56,NA,2343,9
LL,Hobbiton,AT002,blue oak,2023-09-29,pd,2023,0.59,NA,2343,9
LL,Hobbiton,AT002,blue oak,2023-09-29,pd,2023,0.58,NA,2343,9
LL,Middle Earth,Near AT001,live oak,2023-09-29,pd,2023,0.7,NA,2376,9
LL,Middle Earth,Near AT001,live oak,2023-09-29,pd,2023,0.35,NA,2376,9
LL,Middle Earth,Near AT001,live oak,2023-09-29,pd,2023,0.34,NA,2376,9
LL,Middle Earth,Near AT001,live oak,2023-09-29,pd,2023,0.38,NA,2376,9
LL,Middle Earth,AT001,blue oak,2023-09-29,pd,2023,0.86,NA,2360,9
LL,Middle Earth,AT001,blue oak,2023-09-29,pd,2023,0.71,NA,2360,9
LL,Middle Earth,AT001,blue oak,2023-09-29,pd,2023,0.53,NA,2360,9
LL,Middle Earth,AT001,blue oak,2023-09-29,pd,2023,0.6,NA,2360,9
LL,Middle Earth,AT001,blue oak,2023-09-29,pd,2023,0.67,NA,2360,9
LL,Middle Earth,AT001,blue oak,2023-09-29,pd,2023,0.7,NA,2365,9
LL,Middle Earth,AT001,blue oak,2023-09-29,pd,2023,0.73,NA,2365,9
LL,Middle Earth,AT001,blue oak,2023-09-29,pd,2023,0.69,NA,2365,9
LL,Middle Earth,AT001,blue oak,2023-09-29,pd,2023,0.74,NA,2367,9
LL,Middle Earth,AT001,blue oak,2023-09-29,pd,2023,0.52,NA,2367,9
LL,Middle Earth,AT001,blue oak,2023-09-29,pd,2023,0.66,NA,2367,9
LL,Middle Earth,AT001,blue oak,2023-09-29,pd,2023,0.58,NA,2367,9
LL,Middle Earth,AT001,blue oak,2023-09-29,pd,2023,0.29,NA,2369,9
LL,Middle Earth,AT001,blue oak,2023-09-29,pd,2023,0.3,NA,2369,9
LL,Middle Earth,AT001,blue oak,2023-09-29,pd,2023,0.32,NA,2369,9
LL,Middle Earth,AT001,live oak,2023-09-29,pd,2023,0.35,NA,2354,9
LL,Middle Earth,AT001,live oak,2023-09-29,pd,2023,0.21,NA,2354,9
LL,Middle Earth,AT001,live oak,2023-09-29,pd,2023,0.3,NA,2354,9
LL,Middle Earth,AT001,live oak,2023-09-29,pd,2023,0.5,NA,2352,9
LL,Middle Earth,AT001,live oak,2023-09-29,pd,2023,0.25,NA,2352,9
LL,Middle Earth,AT001,live oak,2023-09-29,pd,2023,0.3,NA,2352,9
LL,Middle Earth,AT001,live oak,2023-09-29,pd,2023,0.4,NA,2352,9
LL,Rohan,Near AT001,live oak,2023-09-29,pd,2023,0.394,NA,2377,9
LL,Rohan,Near AT001,live oak,2023-09-29,pd,2023,0.38,NA,2377,9
LL,Rohan,Near AT001,live oak,2023-09-29,pd,2023,0.302,NA,2377,9
LL,Rohan,Near AT001,blue oak,2023-09-29,pd,2023,0.5,leaves slightly damp,2378,9
LL,Rohan,Near AT001,blue oak,2023-09-29,pd,2023,0.3,leaves slightly damp,2378,9
LL,Rohan,Near AT001,blue oak,2023-09-29,pd,2023,0.67,leaves slightly damp,2378,9
LL,Rohan,Near AT001,blue oak,2023-09-29,pd,2023,0.3,leaves slightly damp,2378,9
LL,Rohan,Near AT001,blue oak,2023-09-29,pd,2023,0.5,leaves damp,2378,9
LL,Rohan,Near AT001,blue oak,2023-09-29,pd,2023,0.56,leaves damp,2379,9
LL,Rohan,Near AT001,blue oak,2023-09-29,pd,2023,0.3,leaves damp,2379,9
LL,Rohan,Near AT001,blue oak,2023-09-29,pd,2023,0.35,leaves damp,2379,9
LL,Rohan,Near AT001,blue oak,2023-09-29,pd,2023,0.42,leaves damp,2379,9
LL,Rohan,Near AT001,live oak,2023-09-29,pd,2023,0.25,NA,2380,9
LL,Rohan,Near AT001,live oak,2023-09-29,pd,2023,0.4,NA,2380,9
LL,Rohan,Near AT001,live oak,2023-09-29,pd,2023,0.2,NA,2380,9
LL,Weathertop,RT,blue oak,2023-09-29,pd,2023,0.55,NA,2010,9
LL,Weathertop,RT,blue oak,2023-09-29,pd,2023,0.45,NA,2010,9
LL,Weathertop,RT,blue oak,2023-09-29,pd,2023,0.6,NA,2010,9
LL,Weathertop,RT,blue oak,2023-09-29,pd,2023,0.5,NA,2010,9
LL,Weathertop,NA,blue oak,2023-09-29,pd,2023,1.068,NA,2011,9
LL,Weathertop,NA,blue oak,2023-09-29,pd,2023,0.875,NA,2011,9
LL,Weathertop,NA,blue oak,2023-09-29,pd,2023,0.941,NA,2011,9
LL,Weathertop,NA,blue oak,2023-09-29,pd,2023,0.963,NA,2011,9
LL,Weathertop,ExtraBlueHilltop,blue oak,2023-09-29,pd,2023,0.81,NA,2382,9
LL,Weathertop,ExtraBlueHilltop,blue oak,2023-09-29,pd,2023,0.86,NA,2382,9
LL,Weathertop,ExtraBlueHilltop,blue oak,2023-09-29,pd,2023,0.81,NA,2382,9
LL,Weathertop,ExtraBlueHilltop,blue oak,2023-09-29,pd,2023,0.6,NA,2382,9
LL,Weathertop,ExtraBlueHilltop,blue oak,2023-09-29,pd,2023,1.038,NA,2381,9
LL,Weathertop,ExtraBlueHilltop,blue oak,2023-09-29,pd,2023,1.079,NA,2381,9
LL,Weathertop,ExtraBlueHilltop,blue oak,2023-09-29,pd,2023,1.311,NA,2381,9
LL,Weathertop,ExtraBlueHilltop,blue oak,2023-09-29,pd,2023,1.158,NA,2381,9
LL,Weathertop,ExtraBlueHilltop,blue oak,2023-09-29,pd,2023,0.988,NA,2381,9
LL,Weathertop,ExtraBlueHilltop,blue oak,2023-09-29,pd,2023,1.28,NA,2384,9
LL,Weathertop,ExtraBlueHilltop,blue oak,2023-09-29,pd,2023,1.077,NA,2384,9
LL,Weathertop,ExtraBlueHilltop,blue oak,2023-09-29,pd,2023,1.095,NA,2384,9
LL,Weathertop,ExtraBlueHilltop,blue oak,2023-09-29,pd,2023,1.251,NA,2384,9
LL,Weathertop,ExtraBlueHilltop,blue oak,2023-09-29,pd,2023,1.408,NA,2384,9
LL,Weathertop,ExtraBlueHilltop,blue oak,2023-09-29,pd,2023,1.06,NA,2384,9
LL,Weathertop,ExtraBlueHilltop,blue oak,2023-09-29,pd,2023,1.582,NA,2383,9
LL,Weathertop,ExtraBlueHilltop,blue oak,2023-09-29,pd,2023,1.338,NA,2383,9
LL,Weathertop,ExtraBlueHilltop,blue oak,2023-09-29,pd,2023,1.5,NA,2383,9
LL,Weathertop,ExtraBlueHilltop,blue oak,2023-09-29,pd,2023,1.431,NA,2383,9
LL,Ridge,AT003,live oak,2023-09-29,md,2023,2.1,NA,2331,9
LL,Ridge,AT003,live oak,2023-09-29,md,2023,2.4,NA,2331,9
LL,Ridge,AT003,live oak,2023-09-29,md,2023,2.25,NA,2331,9
LL,Ridge,AT003,live oak,2023-09-29,md,2023,2.3,NA,2331,9
LL,Middle Earth,Near AT001,live oak,2023-09-29,md,2023,2.72,NA,2376,9
LL,Middle Earth,Near AT001,live oak,2023-09-29,md,2023,2.57,NA,2376,9
LL,Middle Earth,Near AT001,live oak,2023-09-29,md,2023,2.38,NA,2376,9
LL,Middle Earth,AT001,blue oak,2023-09-29,md,2023,2.63,NA,2360,9
LL,Middle Earth,AT001,blue oak,2023-09-29,md,2023,3.33,NA,2360,9
LL,Middle Earth,AT001,blue oak,2023-09-29,md,2023,2.67,NA,2360,9
LL,Middle Earth,AT001,blue oak,2023-09-29,md,2023,3.33,NA,2360,9
LL,Middle Earth,AT001,blue oak,2023-09-29,md,2023,2.61,NA,2360,9
LL,Middle Earth,AT001,blue oak,2023-09-29,md,2023,3,NA,2365,9
LL,Middle Earth,AT001,blue oak,2023-09-29,md,2023,2.71,NA,2365,9
LL,Middle Earth,AT001,blue oak,2023-09-29,md,2023,2.55,NA,2365,9
LL,Middle Earth,AT001,blue oak,2023-09-29,md,2023,3.2,NA,2365,9
LL,Middle Earth,AT001,blue oak,2023-09-29,md,2023,3.35,NA,2367,9
LL,Middle Earth,AT001,blue oak,2023-09-29,md,2023,3.23,NA,2367,9
LL,Middle Earth,AT001,blue oak,2023-09-29,md,2023,3.27,NA,2367,9
LL,Middle Earth,AT001,live oak,2023-09-29,md,2023,2.489,NA,2354,9
LL,Middle Earth,AT001,live oak,2023-09-29,md,2023,2.69,NA,2354,9
LL,Middle Earth,AT001,live oak,2023-09-29,md,2023,2.347,NA,2354,9
LL,Middle Earth,AT001,live oak,2023-09-29,md,2023,2.45,NA,2354,9
LL,Middle Earth,AT001,live oak,2023-09-29,md,2023,1.86,NA,2352,9
LL,Middle Earth,AT001,live oak,2023-09-29,md,2023,2.12,NA,2352,9
LL,Middle Earth,AT001,live oak,2023-09-29,md,2023,1.68,NA,2352,9
LL,Middle Earth,AT001,live oak,2023-09-29,md,2023,2.13,NA,2352,9
LL,Ridge,B1,blue oak,2023-09-29,md,2023,3.48,NA,2370,9
LL,Ridge,B1,blue oak,2023-09-29,md,2023,3.01,NA,2370,9
LL,Ridge,B1,blue oak,2023-09-29,md,2023,4.1,NA,2370,9
LL,Ridge,B2,blue oak,2023-09-29,md,2023,3.41,NA,2371,9
LL,Ridge,B2,blue oak,2023-09-29,md,2023,3.27,NA,2371,9
LL,Ridge,B2,blue oak,2023-09-29,md,2023,3.33,NA,2371,9
LL,Hobbiton,AT002,live oak,2023-09-29,md,2023,2.28,NA,2345,9
LL,Hobbiton,AT002,live oak,2023-09-29,md,2023,1.69,NA,2345,9
LL,Hobbiton,NA,live oak,2023-09-29,md,2023,1.79,NA,2345,9
LL,Hobbiton,NA,live oak,2023-09-29,md,2023,1.82,NA,2345,9
LL,Hobbiton,NA,blue oak,2023-09-29,md,2023,3.19,NA,2346,9
LL,Hobbiton,NA,blue oak,2023-09-29,md,2023,3.09,NA,2346,9
LL,Hobbiton,NA,blue oak,2023-09-29,md,2023,4.01,NA,2346,9
LL,Hobbiton,NA,blue oak,2023-09-29,md,2023,4.2,NA,2346,9
LL,Hobbiton,NA,blue oak,2023-09-29,md,2023,4.31,NA,2346,9
LL,Hobbiton,NA,blue oak,2023-09-29,md,2023,3.47,NA,2009,9
LL,Hobbiton,NA,blue oak,2023-09-29,md,2023,3.47,NA,2009,9
LL,Hobbiton,NA,blue oak,2023-09-29,md,2023,2.44,NA,2009,9
LL,Hobbiton,NA,blue oak,2023-09-29,md,2023,3.32,NA,2009,9
LL,Hobbiton,NA,blue oak,2023-09-29,md,2023,2.63,NA,2009,9
LL,Hobbiton,NA,blue oak,2023-09-29,md,2023,3.57,NA,2009,9
LL,Rohan,NA,blue oak,2023-09-29,md,2023,3.58,NA,2378,9
LL,Rohan,NA,blue oak,2023-09-29,md,2023,3.48,NA,2378,9
LL,Rohan,NA,blue oak,2023-09-29,md,2023,3.64,NA,2378,9
LL,Weathertop,NA,blue oak,2023-09-29,md,2023,4.48,NA,2383,9
LL,Weathertop,NA,blue oak,2023-09-29,md,2023,4.48,NA,2383,9
LL,Weathertop,NA,blue oak,2023-09-29,md,2023,4.37,NA,2383,9
Cucu Mesa,High,Cucu Mesa,blue oak,2023-09-29,md,2023,5.3,NA,2005,9
Cucu Mesa,High,Cucu Mesa,blue oak,2023-09-29,md,2023,5.1,NA,2005,9
Cucu Mesa,High,Cucu Mesa,blue oak,2023-09-29,md,2023,4.75,NA,2005,9
Cucu Mesa,High,Cucu Mesa,blue oak,2023-09-29,md,2023,3.4,NA,2006,9
Cucu Mesa,High,Cucu Mesa,blue oak,2023-09-29,md,2023,3.55,NA,2006,9
Cucu Mesa,High,Cucu Mesa,blue oak,2023-09-29,md,2023,3.55,NA,2006,9
Cucu Mesa,High,Cucu Mesa,blue oak,2023-09-29,md,2023,4.15,NA,2007,9
Cucu Mesa,High,Cucu Mesa,blue oak,2023-09-29,md,2023,3.85,NA,2007,9
Cucu Mesa,High,Cucu Mesa,blue oak,2023-09-29,md,2023,4.15,NA,2007,9
Cucu Mesa,Low,Lower Cucu,blue oak,2023-09-29,md,2023,4,NA,2012,9
Cucu Mesa,Low,Lower Cucu,blue oak,2023-09-29,md,2023,4.1,NA,2012,9
Cucu Mesa,Low,Lower Cucu,blue oak,2023-09-29,md,2023,4.15,NA,2012,9
Cucu Mesa,Low,Lower Cucu,blue oak,2023-09-29,md,2023,3.25,NA,2016,9
Cucu Mesa,Low,Lower Cucu,blue oak,2023-09-29,md,2023,3.225,NA,2016,9
Cucu Mesa,Low,Lower Cucu,blue oak,2023-09-29,md,2023,3.425,NA,2016,9
Cucu Mesa,Low,Lower Cucu,blue oak,2023-09-29,md,2023,3.05,NA,2016,9
Cucu Mesa,Low,Cucu Mesa,blue oak,2023-09-29,md,2023,3.925,NA,2008,9
Cucu Mesa,Low,Cucu Mesa,blue oak,2023-09-29,md,2023,2.55,NA,2008,9
Cucu Mesa,Low,Cucu Mesa,blue oak,2023-09-29,md,2023,4.55,NA,2008,9
Cucu Mesa,Low,Cucu Mesa,blue oak,2023-09-29,md,2023,4.65,NA,2008,9
Chamise,Chamise,Chamise,blue oak,2023-09-29,md,2023,2.9,NA,2020,9
Chamise,Chamise,Chamise,blue oak,2023-09-29,md,2023,3,NA,2020,9
Chamise,Chamise,Chamise,blue oak,2023-09-29,md,2023,2.7,NA,2020,9
Chamise,Chamise,Chamise,blue oak,2023-09-29,md,2023,3.122,NA,2021,9
Chamise,Chamise,Chamise,blue oak,2023-09-29,md,2023,2.898,NA,2021,9
Chamise,Chamise,Chamise,blue oak,2023-09-29,md,2023,2.995,NA,2021,9
Chamise,Chamise,Chamise,blue oak,2023-09-29,md,2023,2.931,NA,2024,9
Chamise,Chamise,Chamise,blue oak,2023-09-29,md,2023,3.028,NA,2024,9
Chamise,Chamise,Chamise,blue oak,2023-09-29,md,2023,2.789,NA,2024,9
Chamise,Chamise,Chamise,blue oak,2023-09-29,md,2023,3.033,NA,2024,9
Chamise,Shedd,Chamise (Shedd soil),live oak,2023-09-29,md,2023,2.091,NA,2030,9
Chamise,Shedd,Chamise (Shedd soil),live oak,2023-09-29,md,2023,1.878,NA,2030,9
Chamise,Shedd,Chamise (Shedd soil),live oak,2023-09-29,md,2023,2.07,NA,2030,9
Chamise,Shedd,Chamise (Shedd soil),live oak,2023-09-29,md,2023,2.33,NA,2030,9
Pine Needle,Low,low Pine Needle,blue oak,2023-09-29,md,2023,2.565,NA,2087,9
Pine Needle,Low,low Pine Needle,blue oak,2023-09-29,md,2023,2.65,NA,2087,9
Pine Needle,Low,low Pine Needle,blue oak,2023-09-29,md,2023,2.95,NA,2087,9
Pine Needle,Low,low Pine Needle,live oak,2023-09-29,md,2023,2.15,NA,2091,9
Pine Needle,Low,low Pine Needle,live oak,2023-09-29,md,2023,1.75,NA,2091,9
Pine Needle,Low,low Pine Needle,live oak,2023-09-29,md,2023,1.85,NA,2091,9
Pine Needle,Low,low Pine Needle,live oak,2023-09-29,md,2023,2.25,NA,2093,9
Pine Needle,Low,low Pine Needle,live oak,2023-09-29,md,2023,2.25,NA,2093,9
Pine Needle,Low,low Pine Needle,live oak,2023-09-29,md,2023,2.45,NA,2093,9
Chamise,Chamise,Chamise,blue oak,2023-10-19,md,2023,4,NA,2020,10
Chamise,Chamise,Chamise,blue oak,2023-10-19,md,2023,3.4,NA,2020,10
Chamise,Chamise,Chamise,blue oak,2023-10-19,md,2023,3.7,NA,2020,10
Chamise,Chamise,Chamise,blue oak,2023-10-19,md,2023,3.8,NA,2020,10
Chamise,Chamise,Chamise,blue oak,2023-10-19,md,2023,3.7,NA,2021,10
Chamise,Chamise,Chamise,blue oak,2023-10-19,md,2023,3.4,NA,2021,10
Chamise,Chamise,Chamise,blue oak,2023-10-19,md,2023,3.6,NA,2021,10
Chamise,Chamise,Chamise,live oak,2023-10-19,md,2023,2.5,NA,2022,10
Chamise,Chamise,Chamise,live oak,2023-10-19,md,2023,2.5,NA,2022,10
Chamise,Chamise,Chamise,live oak,2023-10-19,md,2023,2.6,NA,2022,10
Chamise,Chamise,Chamise,live oak,2023-10-19,md,2023,2.45,NA,2023,10
Chamise,Chamise,Chamise,live oak,2023-10-19,md,2023,3,NA,2023,10
Chamise,Chamise,Chamise,live oak,2023-10-19,md,2023,2.55,NA,2023,10
Chamise,Chamise,Chamise,live oak,2023-10-19,md,2023,2.35,NA,2023,10
Chamise,Chamise,Chamise,blue oak,2023-10-19,md,2023,3.7,NA,2024,10
Chamise,Chamise,Chamise,blue oak,2023-10-19,md,2023,3.4,NA,2024,10
Chamise,Chamise,Chamise,blue oak,2023-10-19,md,2023,3.5,NA,2024,10
Chamise,Chamise,Chamise,blue oak,2023-10-19,md,2023,3.5,NA,2025,10
Chamise,Chamise,Chamise,blue oak,2023-10-19,md,2023,4.5,NA,2025,10
Chamise,Chamise,Chamise,blue oak,2023-10-19,md,2023,4.4,NA,2025,10
Chamise,Chamise,Chamise,blue oak,2023-10-19,md,2023,4.1,NA,2025,10
Chamise,Shedd,Chamise (Shedd soil),blue oak,2023-10-19,md,2023,4.1,NA,2026,10
Chamise,Shedd,Chamise (Shedd soil),blue oak,2023-10-19,md,2023,3.9,NA,2026,10
Chamise,Shedd,Chamise (Shedd soil),blue oak,2023-10-19,md,2023,4.2,NA,2026,10
Chamise,Shedd,Chamise (Shedd soil),blue oak,2023-10-19,md,2023,2.9,NA,2027,10
Chamise,Shedd,Chamise (Shedd soil),blue oak,2023-10-19,md,2023,2.95,NA,2027,10
Chamise,Shedd,Chamise (Shedd soil),blue oak,2023-10-19,md,2023,3.1,NA,2027,10
Chamise,Shedd,Chamise (Shedd soil),blue oak,2023-10-19,md,2023,3.05,NA,2027,10
Chamise,Shedd,Chamise (Shedd soil),blue oak,2023-10-19,md,2023,3.65,NA,2028,10
Chamise,Shedd,Chamise (Shedd soil),blue oak,2023-10-19,md,2023,3.8,NA,2028,10
Chamise,Shedd,Chamise (Shedd soil),blue oak,2023-10-19,md,2023,3.55,NA,2028,10
Chamise,Shedd,Chamise (Shedd soil),live oak,2023-10-19,md,2023,2.6,NA,2029,10
Chamise,Shedd,Chamise (Shedd soil),live oak,2023-10-19,md,2023,2.1,NA,2029,10
Chamise,Shedd,Chamise (Shedd soil),live oak,2023-10-19,md,2023,2.5,NA,2029,10
Chamise,Shedd,Chamise (Shedd soil),live oak,2023-10-19,md,2023,2.7,NA,2029,10
Chamise,Shedd,Chamise (Shedd soil),live oak,2023-10-19,md,2023,2.3,NA,2030,10
Chamise,Shedd,Chamise (Shedd soil),live oak,2023-10-19,md,2023,2.85,NA,2030,10
Chamise,Shedd,Chamise (Shedd soil),live oak,2023-10-19,md,2023,2.3,NA,2030,10
Chamise,Shedd,Chamise (Shedd soil),live oak,2023-10-19,md,2023,2.45,NA,2030,10
Chamise,Shedd,Chamise (Shedd soil),blue oak,2023-10-19,md,2023,3.4,NA,2031,10
Chamise,Shedd,Chamise (Shedd soil),blue oak,2023-10-19,md,2023,2.1,NA,2031,10
Chamise,Shedd,Chamise (Shedd soil),blue oak,2023-10-19,md,2023,2.01,NA,2031,10
Chamise,Shedd,Chamise (Shedd soil),blue oak,2023-10-19,md,2023,2.1,NA,2031,10
LL,Rohan,NA,blue oak,2023-07-28,pd,2023,0.7,might be 2379,2379,7
LL,Rohan,NA,blue oak,2023-07-28,pd,2023,0.8,might be 2379,2379,7
LL,Middle Earth,NA,live oak,2023-07-28,pd,2023,0.7,NA,2354,7
LL,Middle Earth,NA,live oak,2023-07-28,pd,2023,1.2,NA,2354,7
LL,Middle Earth,NA,live oak,2023-07-28,pd,2023,1.3,NA,2354,7
LL,Rohan,NA,blue oak,2023-07-28,pd,2023,1.075,some condensation,2378,7
LL,Rohan,NA,blue oak,2023-07-28,pd,2023,0.7,some condensation,2378,7
LL,Rohan,NA,blue oak,2023-07-28,pd,2023,0.75,some condensation,2378,7
LL,Middle Earth,NA,live oak,2023-07-28,pd,2023,0.96,NA,2352,7
LL,Middle Earth,NA,live oak,2023-07-28,pd,2023,1.4,NA,2352,7
LL,Middle Earth,NA,live oak,2023-07-28,pd,2023,0.85,NA,2352,7
LL,Weathertop,NA,blue oak,2023-07-28,pd,2023,1.05,NA,2010,7
LL,Weathertop,NA,blue oak,2023-07-28,pd,2023,1.15,NA,2010,7
LL,Weathertop,NA,blue oak,2023-07-28,pd,2023,1.5,NA,2382,7
LL,Weathertop,NA,blue oak,2023-07-28,pd,2023,1.5,NA,2382,7
LL,Weathertop,NA,blue oak,2023-07-28,pd,2023,1.9,NA,2382,7
LL,Weathertop,NA,blue oak,2023-07-28,pd,2023,1.1,NA,2381,7
LL,Weathertop,NA,blue oak,2023-07-28,pd,2023,1.15,NA,2381,7
LL,Weathertop,NA,blue oak,2023-07-28,pd,2023,1.4,NA,2384,7
LL,Weathertop,NA,blue oak,2023-07-28,pd,2023,1.4,NA,2384,7
LL,Weathertop,NA,blue oak,2023-07-28,pd,2023,1.3,NA,2384,7
Cucu Mesa,High,NA,blue oak,2023-07-27,md,2023,2.536,NA,2005,7
Cucu Mesa,High,NA,blue oak,2023-07-27,md,2023,2.572,NA,2005,7
Cucu Mesa,High,NA,blue oak,2023-07-27,md,2023,2.613,NA,2005,7
Cucu Mesa,High,NA,blue oak,2023-07-27,md,2023,2.05,NA,2007,7
Cucu Mesa,High,NA,blue oak,2023-07-27,md,2023,1.8,NA,2007,7
Cucu Mesa,High,NA,blue oak,2023-07-27,md,2023,1.8,NA,2007,7
Cucu Mesa,High,NA,blue oak,2023-07-27,md,2023,2.05,NA,2007,7
Cucu Mesa,Low,NA,blue oak,2023-07-27,md,2023,2.75,NA,2013,7
Cucu Mesa,Low,NA,blue oak,2023-07-27,md,2023,2.1,NA,2013,7
Cucu Mesa,Low,NA,blue oak,2023-07-27,md,2023,2.8,NA,2013,7
Cucu Mesa,Low,NA,blue oak,2023-07-27,md,2023,2.15,NA,2013,7
Cucu Mesa,Low,NA,blue oak,2023-07-27,md,2023,3.15,NA,2013,7
Cucu Mesa,Low,NA,blue oak,2023-07-27,md,2023,2.1,NA,2013,7
Cucu Mesa,Low,NA,blue oak,2023-07-27,md,2023,2.9,NA,2013,7
Cucu Mesa,Low,NA,blue oak,2023-07-27,md,2023,2.9,NA,2013,7
Cucu Mesa,Low,NA,blue oak,2023-07-27,md,2023,2.2,NA,2016,7
Cucu Mesa,Low,NA,blue oak,2023-07-27,md,2023,2.628,NA,2016,7
Cucu Mesa,Low,NA,blue oak,2023-07-27,md,2023,3.102,NA,2016,7
Cucu Mesa,Low,NA,blue oak,2023-07-27,md,2023,2.662,NA,2016,7
Pine Needle,Low,NA,blue oak,2023-07-27,md,2023,1.95,NA,2085,7
Pine Needle,Low,NA,blue oak,2023-07-27,md,2023,1.9,NA,2085,7
Pine Needle,Low,NA,blue oak,2023-07-27,md,2023,1.7,NA,2085,7
Pine Needle,Low,NA,blue oak,2023-07-27,md,2023,1.95,NA,2086,7
Pine Needle,Low,NA,blue oak,2023-07-27,md,2023,2.35,NA,2086,7
Pine Needle,Low,NA,blue oak,2023-07-27,md,2023,2.15,NA,2086,7
Pine Needle,Low,NA,blue oak,2023-07-27,md,2023,2.6,NA,2086,7
Pine Needle,Low,NA,blue oak,2023-07-27,md,2023,2.3,NA,2086,7
Pine Needle,Low,NA,live oak,2023-07-27,md,2023,1.402,NA,2091,7
Pine Needle,Low,NA,live oak,2023-07-27,md,2023,1.689,NA,2091,7
Pine Needle,Low,NA,live oak,2023-07-27,md,2023,1.763,NA,2091,7
Pine Needle,Low,NA,live oak,2023-07-27,md,2023,2.1,NA,2092,7
Pine Needle,Low,NA,live oak,2023-07-27,md,2023,2.35,NA,2092,7
Pine Needle,Low,NA,live oak,2023-07-27,md,2023,2.4,NA,2092,7
Pine Needle,Low,NA,live oak,2023-07-27,md,2023,1.61,NA,2093,7
Pine Needle,Low,NA,live oak,2023-07-27,md,2023,1.95,NA,2093,7
Pine Needle,Low,NA,live oak,2023-07-27,md,2023,2.5,NA,2093,7
Pine Needle,Low,NA,live oak,2023-07-27,md,2023,1.6,NA,2093,7
Pine Needle,Low,NA,live oak,2023-07-27,md,2023,2.05,NA,2093,7
